CD_A,PER,ENT,CON,V_SEL,N_HOG,N_REN,S3P1,S3P1_2,S3P2,S3P2_ES,S3P3,S3P4_1,S3P4_2,S3P4_3,S3P4_4,S3P4_5,S3P4_6,S3P4_7,S3P5,S3P5_ES,S3P6,S3P7,S3P7_1_1,S3P7_1_2,S3P7_1_3,S3P7_1_4,S3P7_1_5,S3P7_2_1,S3P7_2_2,S3P7_2_3,S3P7_2_4,S3P7_2_5,S3P8,S3P9,S3P10,S3P11_ES,S3P12_C,S3P12_ES,S3P13_ES,S3P14_C,S3P14_ES,S3P15,S4P1_1,S4P1_2,S4P1_3,S4P1_4,S4P1_5,S4P1_6,S4P1_7,S4P1_8,S4P1_1_1A,S4P1_1_2A,S4P1_1_3A,S4P1_1_4A,S4P1_1_5A,S4P1_1_6A,S4P1_1_7A,S4P1_1_8A,S4P1_1_ESA,S4P1_1_1B,S4P1_1_2B,S4P1_1_3B,S4P1_1_4B,S4P1_1_5B,S4P1_1_6B,S4P1_1_7B,S4P1_1_8B,S4P1_1_ESB,S4P1_1_1C,S4P1_1_2C,S4P1_1_3C,S4P1_1_4C,S4P1_1_5C,S4P1_1_6C,S4P1_1_7C,S4P1_1_8C,S4P1_1_ESC,S4P1_2_1,S4P1_2_2,S4P1_2_3,S4P1_2_4,S4P1_2_5,S4P1_2_6,S4P1_2_7,S4P2_1,S4P2_2,S4P2_3,S4P2_4,S4P2_5,S4P2_6,S4P2_7,S4P2_8,S4P3_1,S4P3_2,S4P3_3,S4P3_4,S4P3_5,S4P3_6,S4P3_7,S4P3_8,S4P3_9,S4P4,S4P4_1,S4P4_2,S4P4_3,S4P4_4,S4P5,S4P5_1,S4P5_2,S4P5_3,S4P5_4,S4P6,S4P6_1,S4P6_2,S4P6_3,S4P6_4,S4P6_5,S4P7,S4P7_1,S4P7_2,S4P7_3,S4P7_4,S4P7_5,S4P8,S4P8_1_1,S4P8_1_2,S4P8_1_ES,S4P9,S4P10,S4P10_1,S4P11_1,S4P11_2,S4P11_3,S4P11_4,S4P11_5,S4P11_6,S4P11_7,S4P11_8,S4P11_9,S4P11_10,S4P11_11,S4P11_12,S4P11_13,S4P11_14,S4P11_15,S4P11_16,S4P11_17,S4P11_ES,S4P12_1,S4P12_2,S4P12_3,S4P12_4,S4P12_5,S4P12_6,S4P12_7,S4P12_8,S4P12_9,S4P12_10,S4P12_1_1,S4P12_1_2,S4P12_1_3,S4P12_1_4,S4P12_1_5,S4P12_1_6,S4P12_1_7,S4P12_1_8,S4P12_1_9,S4P12_1_10,S4P12_1_ES,S4P12_2_1,S4P12_2_2,S4P12_2_3,S4P12_2_4,S4P12_2_5,S4P12_2_6,S4P12_2_7,S4P12_2_8,S4P12_2_ES,S4P13_1,S4P13_2,S4P13_3,S4P14_1,S4P14_2,S4P14_3,S4P14_4,S4P14_5,S4P14_6,S4P14_7,S4P14_8,S4P14_9,S4P14_10,S4P14_11,S4P14_12,S4P14_13,S4P14_14,S4P14_15,S4P14_16,S4P14_17,S4P15_1,S4P15_2,S4P15_3,S4P15_4,S4P15_5,S4P15_6,S4P15_7,S4P15_8,S4P15_9,S4P15_10,S4P15_11,S4P15_12,S4P15_13,S4P15_14,S4P15_15,S4P16_1,S4P16_2,S4P16_3,S4P16_4,S4P16_5,S4P16_6,S4P16_7,S4P17_1,S4P17_2,S4P17_3,S4P17_4,S4P17_5,S4P17_6,S4P17_7,S4P17_8,S4P17_9,S4P17_10,S4P17_11,S4P17_12,S4P17_13,S4P17_14,FAC
ww,1117,	01,40018,3,1,	01,3,3,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,"SURTIR MERCANCIA, REALIZAR INVENTARIO Y ACOMODAR",42,ENCARADO DE TIENDA DE ROPA,ROPA Y CALZADO ZONA OUTLET,46,VENTA Y COMPRA DE ROPA Y CALZADO PARA CABALLERO EN UN LOCAL,2,2,1,2,2,2,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,2,3,3,4,2,2,5,3,2,4,6,1,,,,5,1,,4,,,,,,,6,36,12,18,6,,,,,,,,1,2,,,1,1,12,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,2,,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,,,,,,,,,,,1,3,3,3,3,3,5,7,7,10,10,10,7,3,10,2,5,5,8,8,4,3,4,2,2,4,2,4,4,4,4,4,3,3,2,1,1,1,2,2,1,1,3,1,2,3,2,2,3,3,2,2,2,2,1,2,5072
41,1117,23,40080,4,1,	01,3,3,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,ASISTIR A UN MEDICO NEUROLOGO,28,ASISTENTE MEDICA,HOSPITAL GALENIA,62,SERVICIOS MEDICOS DE SEGUNDO NIVEL,1,1,3,4,4,4,2,1,1,2,2,2,2,2,2,2,1,EL GOBIERNO NO DIFUNDE INFORMACION DE LOS DESCUBRI,2,2,2,2,2,2,1,2,,2,2,2,2,2,1,2,2,,,,,,,,,3,2,2,2,2,2,2,2,2,4,3,1,6,5,,,,1,,,1,,3,3,,,,,,,,,,1,1,1,,,,1,2,,,1,1,158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,2,2,2,2,2,1,1,,,,,,,,,,,,1,2,2,2,2,2,2,2,,1,1,1,1,9,5,9,10,7,8,8,7,9,7,10,3,2,1,7,9,4,4,4,3,2,2,2,3,3,4,4,2,1,3,2,3,3,3,3,3,2,2,1,1,1,2,1,2,1,1,2,2,1,1,1,1,4142
41,1117,23,40080,3,1,	02,7,4,5335,LICENCIATURA EN GESTION Y DESARROLLO TURISTICO,3,2,1,2,1,1,2,2,1,,22,2,,,,,,2,2,2,2,2,1,,1,ATIENDE LLAMADA DE HUESPEDES QUE TIENEN RESERVACIONES,32,RECEPCIONISTA,HOTEL HYATT ZIVA CANCUN,72,SERVICIO DE HOSPEDAJE Y RESTAURANTE,2,2,3,2,4,2,2,1,2,,,,,,,,,,2,2,1,2,2,2,2,2,,,,,,,,,,,2,2,1,2,2,2,2,3,3,3,4,2,3,2,3,5,3,1,2,4,6,,,,28,9,,14,5,,,,,,2,4,1,,3,,,,,,,,1,2,,,1,1,64,2,1,2,2,1,1,2,1,2,1,2,2,1,1,1,2,2,,2,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,1,2,2,2,2,2,2,2,,1,2,1,8,9,8,8,9,9,9,9,8,9,9,10,9,7,9,9,9,2,1,3,2,2,2,2,3,3,2,4,2,3,2,2,1,2,2,3,3,1,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,4142
41,1117,23,40080,5,1,	03,7,4,5511,INGENIERIA EN MANTENIMIENTO  INDUSTRIAL,3,2,2,2,2,1,2,1,1,,26,1,1,2,2,1,1,,,,,,1,,1,VENTA FARMACEUTICA Y SERVICIO AL CLIENTE,42,VENDEDOR,SUPERMERCADO COTSO,46,VENTA AL MAYOREO DE ABARROTES FARMACEUTICA ELECTRODOMESTICOS ENTRE OTROS,2,1,3,1,2,2,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,2,2,1,2,2,2,2,3,3,2,3,6,3,4,1,5,2,,,,7,7,,,,,,,,,4,10,,10,,,,,,,,,1,1,,,1,1,14,2,2,2,2,1,2,2,1,1,1,1,2,1,2,1,2,2,,2,1,1,1,1,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,,,,,,,,,,,1,1,1,5,8,7,11,11,7,10,9,10,10,8,9,8,7,11,11,11,2,2,3,2,1,1,1,1,2,5,2,1,2,2,1,1,1,1,1,2,1,1,2,1,2,2,2,2,3,3,3,1,1,3,2,2,6213
41,1117,23,40086,2,1,	02,4,1,,,,,,,,,,,1,,17,1,1,1,1,2,2,,,,,,1,,1,"REALIZAR COBROS DE MERCANCIA,VENTAS Y CORTES DE CAJA",42,CAJERA DE TIENDA,TIENDA ABARROTES SIN NOMBRE,46,VENTA DE ABARROTES Y ALIMENTOS PREPARADOS,2,2,2,3,2,3,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,1,1,2,2,2,3,3,3,3,2,2,6,2,1,4,5,3,,,,14,,,14,,7,1,,6,,7,48,,28,20,,,,,,,,1,1,2,,1,1,45,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,2,2,,1,1,2,2,2,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,1,2,1,10,5,10,10,10,10,10,10,10,8,10,10,2,5,8,10,3,2,3,2,2,2,2,2,4,2,3,3,3,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,4,1,4,3,3,3,1,1,5606
41,1117,23,40086,4,1,	02,3,3,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,REALIZA LA LIMPIEZA DE LOS CUARTOS EN UN HOTEL,96,AUXILIAR DE LIMPIEZA,HOTEL TENTATION,72,SERVICIOS DE HOSPEDAJE Y ALIMENTACION,2,4,4,3,3,3,3,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,2,2,1,3,3,2,4,4,3,2,4,4,3,2,5,6,1,,,,5,1,,3,1,5,,,5,,,,,,,,,,,,,,2,,,,1,1,14,2,1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,2,,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,4,1,8,8,5,9,9,9,9,9,10,7,5,10,9,8,9,10,10,3,3,4,2,2,2,2,4,4,4,4,2,4,3,2,2,2,2,4,3,3,2,1,3,3,4,2,3,2,4,4,4,4,2,2,2,5606
41,1117,23,40086,5,1,	01,3,3,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,PROMUEVE SERVICIOS DE SPA EN UN HOTEL,42,VENDEDOR DE SPA,HOTEL ROYALTON,72,"PRESTA SERVICIOS DE HOSPEDAJE, ALIMENTACION Y SERVICIOS DE SPA",2,3,2,1,3,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,1,1,1,3,2,2,4,1,1,1,4,4,2,6,1,3,5,,,,10,5,1,4,,2,,,2,,1,5,,5,,,,,,,,,1,2,,,1,1,7,2,1,1,1,2,1,2,1,2,1,1,2,1,2,1,2,2,,2,2,2,2,2,2,2,1,2,1,,,,,,,,,,,,1,2,2,2,2,2,2,2,,1,1,1,7,10,6,8,7,8,9,9,10,10,6,10,10,5,6,8,10,2,2,4,2,1,1,1,4,4,4,4,2,2,1,3,3,1,1,2,3,2,2,2,2,1,3,2,2,2,2,2,4,3,2,1,1,5606
41,1117,23,40086,1,1,	03,7,3,5335,GASTRONOMIA,3,1,1,2,2,1,2,2,1,,17,1,1,1,1,2,2,,,,,,1,,1,PREPARACION DE ALIMENTOS,94,AUXILIAR DE COCINA,THE JUICE BOUTIQUE,72,VENTA Y PREPARACION DE ALIMENTOS BEGANOS,2,3,4,3,3,3,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,2,2,2,3,3,4,3,3,3,2,3,5,4,3,1,6,2,,,,5,,,5,,7,2,,5,,,,,,,,,,,,,,1,1,3,,1,1,35,2,1,1,1,2,2,1,1,2,1,1,2,1,1,1,2,2,,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,2,1,8,9,8,7,8,8,9,9,9,8,9,9,9,6,8,10,10,3,3,3,2,2,2,2,2,2,3,3,2,2,2,2,3,2,2,2,2,3,3,3,2,1,2,2,2,3,4,3,4,4,4,3,3,8409
41,1117,23,40138,1,1,	01,7,2,5712,URGENCIAS MEDICAS PREHOSPITALARIAS,3,1,1,1,1,1,2,2,1,,29,2,,,,,,2,2,1,1,1,1,,1,DAR PRIMERA ATENCION A PACIENTES EN AMBULANCIAS,28,PARAMEDICO,LIFE AMBULANCIAS,62,ATENCION MEDICA PRE HOSPITALARIA,2,4,2,1,1,2,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,2,2,2,4,3,3,2,3,3,2,2,6,5,3,1,4,2,,,,,,,,,4,4,,,,2,1,1,,,,,,,,,,1,1,,,1,1,10,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,2,2,,2,1,2,2,2,2,2,2,2,1,,,,,,,,,,,,1,2,2,2,2,2,2,1,FALTA DE RECURSO,1,2,1,7,9,9,9,8,8,9,9,9,6,7,9,9,7,9,9,9,3,3,4,2,1,1,2,2,1,2,3,2,2,1,2,1,1,1,2,4,1,2,1,1,1,2,2,2,3,2,2,3,2,1,2,2,8072
41,1117,23,40138,2,1,	02,7,4,5613,INGENIERIA EN RESTAURACION FORESTAL,3,2,1,2,1,1,1,1,1,,21,1,1,1,1,1,1,,,,,,4,5,,,,,,,,,2,2,1,3,2,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,2,1,1,3,2,3,4,3,3,2,4,6,4,1,3,5,2,,,,7,3,2,2,,1,,,1,,,,,,,,,,,,,,1,1,10,OFICINA DE SU ESPOSO,1,1,21,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,,1,2,2,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,PARA TRANSMITIRLE EL TEMA A SUS HIJAS,,,,,,,,,,1,4,1,7,8,7,7,7,7,8,8,8,8,8,9,8,7,6,8,8,2,3,4,3,2,2,2,3,3,4,4,2,2,2,2,2,2,1,3,3,2,1,2,2,2,2,2,2,2,3,3,4,2,2,2,2,8072
41,1117,23,40138,5,1,	01,4,3,,,,,,,,,,,1,,18,2,,,,,,1,1,1,1,1,1,,1,PREPARA Y SIRVE BEBIDAS ALCOHOLICAS Y SIN ALCOHOL EN UN BAR RESTAURANT,51,BAR TENDER,RESTAURANTE BAR CASA DEL HABANO,72,PREPARACION Y VENTA DE ALIMENTOS Y BEBIDAS ALCHOLICAS Y NO ALCOHOLICAS,2,2,4,3,3,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,2,2,2,1,4,2,2,2,2,3,2,3,4,6,2,1,5,,,,6,1,,5,,,,,,,2,4,4,,,,1,2,,1,1,,2,,,,1,1,28,2,2,2,2,2,1,2,1,2,1,1,1,1,2,1,2,2,,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,,,,,,,,,,,1,1,1,8,10,10,9,8,8,10,10,10,10,10,10,8,10,10,10,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,2,2,2,8072
41,1117,23,40138,3,1,	03,7,4,5214,ARQUITECTURA DE INTERIORES,3,1,1,2,1,1,2,2,2,,21,2,,,,,,2,2,2,1,1,1,,1,DIBUJOS DE AUTOCAD EN EQUIPO DE COMPUTO,22,ARQUITECTA,DESPACHO PAULINA MORAN,54,SE DEDICA AL INTERIORISMO DISEÑO ARQUITECTONICO A EMPRESAS Y VIVIENDAS,2,2,3,1,2,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,1,1,3,4,3,4,3,3,3,3,1,6,4,3,2,5,,,,21,7,3,8,3,,,,,,,,,,,,2,4,,,,4,1,1,2,,1,1,28,1,1,1,2,2,1,1,1,2,1,1,1,1,2,1,2,2,,2,2,2,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,,,,,,,,,,,4,1,1,8,9,8,8,9,8,9,9,7,10,10,10,10,8,10,10,10,4,4,3,3,1,1,2,3,3,2,4,2,2,2,3,1,1,1,2,3,2,1,2,3,2,2,1,1,1,2,2,2,1,2,2,2,12108
41,1117,23,40152,3,1,	05,7,5,5330,ADMINISTRACION,3,2,1,2,2,2,2,2,1,,27,2,,,,,,1,1,1,2,1,8,5,,,,,,,,,1,2,2,3,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,1,2,2,2,2,3,3,3,2,2,2,2,4,3,6,1,5,,,,35,14,,21,,7,,,7,,,,,,,,,,,,,,2,,,,1,1,35,1,1,1,2,1,1,2,1,2,1,2,2,1,1,1,2,2,,2,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,2,2,2,2,2,2,2,1,POR QUE TUVO UN ACCIDENTE Y NO PODIA IR,1,1,1,8,10,9,10,9,9,9,10,10,10,10,10,10,9,9,10,10,3,2,2,2,1,1,1,2,2,2,3,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,12345
41,1117,23,40152,2,1,	01,2,6,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,REALIZA SERVICIO DE PLOMERIA REPARA Y CAMBIA E INSTALA TUBERIAS,71,PLOMERO,INSTALACIONES GUTIERREZ,23,PRESTAR SERVICIO DE PLOMERIA A EMPRESAS PRIVADAS,2,1,2,2,3,3,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,3,3,4,3,2,4,3,6,5,2,1,4,,,,14,12,,2,,7,3,,4,,7,56,2,28,12,14,,,,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,1,2,1,,,,,,,,,,,,2,2,2,2,1,2,2,2,,1,2,3,5,8,7,8,7,9,9,9,7,9,8,9,10,6,9,9,9,3,2,3,2,1,1,1,3,1,2,2,1,3,3,2,1,1,1,2,2,1,2,3,3,2,2,2,2,4,4,4,2,3,2,2,3,9876
41,1117,23,40152,4,1,	04,4,1,,,,,,,,,,,1,,18,2,,,,,,1,1,1,2,2,1,,1,VENTA DE PAN AL PUBLICO EN GENERAL,42,VENDEDOR,PANADERIA LOURDES,31,ELABORACION Y VENTA DE PAN,2,4,1,1,1,1,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,2,2,4,1,1,1,1,1,1,4,4,6,2,1,3,5,,,,,,,,,,,,,,7,10,3,3,4,,3,10,1,5,4,,1,1,2,,1,1,56,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,,1,2,2,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,2,1,10,10,5,10,10,10,10,10,8,8,5,10,10,8,6,10,10,4,1,4,1,1,1,1,4,4,4,4,1,1,1,1,1,1,1,3,3,1,1,1,2,1,1,1,1,3,3,1,1,1,1,1,1,9876
41,1117,23,40152,5,1,	02,3,3,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,LIMPIEZA EN GENERAL EN AREAS PUBLICAS DE UN HOTEL,96,STWARD DE AREAS PUBLICAS,HOTEL ROYAL SANDS,72,SERVICIO DE HOTELERIA Y RESTAURANTE,2,3,4,3,3,4,3,2,4,,,,,,,,,,,,,,,,,,,2,2,1,2,2,2,2,2,,2,1,1,2,1,1,2,3,4,3,4,4,3,3,4,6,5,2,1,3,4,,,,,,,,,2,2,,,,5,15,10,3,2,,2,5,,5,,,2,,,,1,1,7,2,1,2,1,1,1,2,1,1,1,2,2,1,2,1,1,2,,1,2,2,2,2,2,2,1,2,1,,,,,,,,,,,,1,2,2,2,2,2,2,1,POR SITUACION DE TRABAJO,1,1,1,7,8,7,11,5,8,9,9,7,7,8,9,8,1,1,8,9,3,3,5,3,1,1,2,2,1,3,4,3,3,2,3,3,3,3,2,2,3,3,2,2,2,3,2,2,3,2,3,3,3,2,2,2,4938
41,1117,23,40152,1,1,	01,3,3,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,INSTALA PUERTA VENTANAS CANCELERIA VIDRIOS EN EMPRESAS PARTICULARES,72,ALUMINIERO,MONTE CARLO CONTRUCCION INMOBILIARIA,23,CONSTRUCCION Y REMODELACION EN GENERAL DE EMPRESAS,2,3,2,1,2,3,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,2,1,2,2,2,1,2,2,2,1,2,3,2,6,1,4,5,,,,17,7,7,3,,2,2,,,,7,42,21,21,,,,,,,,,1,4,9,,1,1,35,1,1,2,1,2,2,1,2,1,1,1,2,2,1,1,1,2,,1,2,2,2,2,2,1,2,2,1,,,,,,,,,,,,2,2,2,2,2,2,2,1,POR QUE NO ES MUY COMUN EN CANCUN,1,1,1,5,5,3,10,8,10,6,6,2,2,10,8,8,1,1,10,10,3,3,4,4,1,1,3,4,4,4,4,4,2,2,4,2,3,2,2,2,2,3,1,1,1,2,2,2,2,2,2,2,1,1,2,2,7407
41,1117,23,40177,3,1,	01,9,2,7332,MARKETING Y PUBLICIDAD,4,2,2,2,1,1,2,1,2,,24,2,,,,,,1,1,2,1,1,1,,1,DESARROLLA APLICACIONES MOVILES,26,DESARROLLO DE APLICACIONES,POWER HOUSE MULTIMEDIA,54,DESARROLLAR APLICACIONES MOVILES Y PAGINAS WEB,1,3,3,2,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,2,2,1,3,3,2,3,3,4,2,3,6,4,2,1,5,3,,,,2,,,2,,,,,,,,,,,,,1,2,2,,,,1,1,2,,1,1,60,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,,1,2,2,1,1,2,1,1,1,1,1,2,2,2,2,2,1,2,2,2,,,,,,,,,,,1,1,1,4,5,4,5,4,6,8,7,6,7,7,8,6,3,11,8,8,3,4,3,3,2,2,2,3,3,4,3,2,2,2,2,1,2,1,3,3,2,1,2,1,2,2,2,3,2,3,1,2,3,3,1,2,3222
41,1117,23,40177,1,1,	01,7,6,5715,LICENCIATURA EN NUTRICION Y GASTRONOMIA,3,1,1,1,1,1,2,2,2,,23,2,,,,,,1,1,1,1,2,1,,1,IMPARTE  CLASES DE NUTRICION A NIVEL PRIMARIA SECUNDARIA Y PREPARATORIA,23,DOCENTE,H,61,EMPRESA OSMAN,2,1,2,1,1,1,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,3,2,3,3,3,2,3,6,5,4,1,3,2,,,,2,2,,,,,,,,,,,,,,,,,,,,,2,,,,1,1,42,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,2,,1,1,2,2,2,2,1,1,1,1,,,,,,,,,,,,1,2,2,2,2,2,2,2,,1,4,1,7,9,7,8,9,9,10,10,7,9,8,10,10,7,7,9,10,3,2,3,1,1,1,1,2,2,4,4,1,1,1,2,1,1,1,3,3,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,6444
41,1117,23,40177,2,1,	01,4,3,,,,,,,,,,,2,,17,2,,,,,,2,2,2,2,2,1,,1,ASESORIA Y VENTA DE SEGUROS DE VIDA,42,ASESORA DE SEGUROS,ASEGURADORAMET LIFE,52,ASESORIA Y VENTA DE SEGUROS,2,3,4,3,4,4,4,2,3,,,,,,,,,,1,2,1,2,2,2,2,2,,1,2,1,2,2,2,2,2,,2,2,2,2,2,1,2,3,3,3,4,4,3,3,4,2,5,6,3,1,4,,,,1,,,1,,,,,,,,,,,,,,,,,,,1,1,2,,1,1,35,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,2,1,6,8,8,8,9,9,11,11,7,8,11,9,9,8,11,11,11,3,3,4,2,5,5,5,5,2,5,4,2,5,5,3,5,2,2,4,4,2,2,3,2,2,3,2,2,2,3,2,3,3,2,3,3,3222
41,1117,23,40177,4,1,	01,7,3,5332,MERCADOTECNIA,3,1,1,2,1,1,2,2,2,,22,2,,,,,,1,1,1,2,1,1,,1,RECLUTA PERSONAL DA CAPACITACIONES REALIZA NOMINAS DE EMPLEADOS,16,JEFE DE PERSONAL,CONSTRUCTORA GRUPO AMC,23,CONSTRUCCION DE VIVIENDAS Y EMPRESAS,1,4,2,2,2,1,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,1,2,1,4,1,3,3,1,3,2,1,6,3,1,4,5,2,,,,6,5,,1,,,,,,,7,99,36,50,,13,,,,,,,1,1,2,,1,1,60,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,2,,1,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,POR TRABAJO,,,,,,,,,,1,4,4,6,9,9,8,5,2,10,10,9,11,8,9,7,7,1,8,8,3,4,3,3,1,1,2,3,2,4,3,2,3,2,2,2,2,2,3,3,1,2,2,1,2,2,1,1,3,3,3,3,2,2,3,3,3222
41,1117,23,40182,1,1,	01,3,3,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,REPARA LUCES Y CABLEOS DE CARROS DE DIFERENTES MODELOS,26,ELECTROMECANICO,TALLER MECANICO SIN NOMBRE,81,REPARACION DE LUCES DE CARROS Y CABLEADOS,2,1,4,2,2,4,2,4,4,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,NO LE GUSTA,1,1,2,2,2,2,1,2,4,4,4,4,3,4,4,2,4,6,5,3,1,,,,3,,,3,,2,,,2,,2,2,,,2,,2,30,,,30,,2,,,,1,2,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,2,2,2,2,1,2,2,2,,4,1,3,2,8,5,10,1,4,9,7,3,8,5,10,8,3,7,4,10,3,3,4,3,4,4,2,4,4,4,4,2,2,4,2,3,2,4,1,2,4,3,2,3,2,3,3,3,3,2,3,2,2,3,3,3,2349
41,1117,23,40182,4,1,	01,4,3,,,,,,,,,,,1,,17,2,,,,,,2,2,2,2,2,1,,4,OFRECE SERVICIO DE BANQUETES PARA FIESTAS ELABORA Y VENDE TAMALES Y ATOLE,51,COMERCIANTE DE BANQUETES TAMALES Y ATOLES,LOCAL JESUCRISTO,72,AL SERVICIO DE BANQUETES Y VENTA DE TAMALES Y ATOLE,2,3,4,4,3,3,4,3,3,2,2,2,2,1,2,2,2,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,1,1,3,4,4,4,3,4,3,3,3,6,5,2,4,1,,,,,,,,,,,,,,2,2,,2,,,,,,,,,2,,,,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,2,2,2,2,2,2,2,1,NO SABE SI HAY EN ESTA CIUDAD,1,1,1,7,8,6,7,7,8,8,8,8,7,6,8,7,8,8,8,8,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,3,3,2,3,3,3,3,3,2,2,4,3,2,4,4,3,4,2,2,2,4,2349
41,1117,23,40182,3,1,	01,3,3,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,MANEJA CAMIONETA DE TRES TONELADAS TRASLADANDO MATERIAL DE CONSTRUCCION,83,CHOFER DE CAMION DE CAJA DE MATERIALES,MATERIALES EL AMIGO BETO,43,ENTA DE MATERIAL DE CONSTRUCCION AL PUBLICO EN GENERAL,2,3,2,4,4,4,4,1,2,1,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,,,,,,,,,2,2,4,4,4,4,1,4,3,4,2,6,5,1,,,,14,1,1,12,,56,14,,42,,7,7,1,3,2,1,,,,,,,2,,,,1,1,2,1,2,2,1,2,1,1,1,2,1,1,2,2,2,1,1,2,,2,2,2,2,2,2,2,1,2,2,,,,,,,,,,,,1,2,2,2,2,2,2,2,,4,1,1,6,7,5,7,8,4,6,7,9,8,10,8,7,7,5,8,10,4,4,3,2,3,4,3,2,4,2,3,4,2,2,3,3,3,4,3,4,4,3,2,2,3,1,2,3,2,1,2,2,3,2,2,2,7047
